word	intval	ordinal	status	correction
drieenzeventigonderd	7300	False	lacking-trema-or-hyphen,h-less honderd	drieënzeventighonderd
drieenzeventigonderden	7300	False	lacking-trema-or-hyphen,h-less honderd	None
drieenzeventigonderden	7300	False	lacking-trema-or-hyphen,h-less honderd	None
drieëntzeventighonderd	7300	False	Flemish t-variant	drieënzeventighonderd
drieëntzeventighonderden	7300	False	Flemish t-variant	None
drieëntzeventigonderd	7300	False	Flemish t-variant,h-less honderd	drieënzeventighonderd
drieëntzeventigonderden	7300	False	Flemish t-variant,h-less honderd	None
drieëntzeventigonderden	7300	False	Flemish t-variant,h-less honderd	None
drie-entzeventighonderd	7300	False	Flemish t-variant,hyphen_variant	drie-enzeventighonderd
drie-entzeventighonderden	7300	False	Flemish t-variant,hyphen_variant	None
drie-entzeventigonderd	7300	False	Flemish t-variant,hyphen_variant,h-less honderd	drie-enzeventighonderd
drie-entzeventigonderden	7300	False	Flemish t-variant,hyphen_variant,h-less honderd	None
drie-entzeventigonderden	7300	False	Flemish t-variant,hyphen_variant,h-less honderd	None
drieentzeventighonderd	7300	False	Flemish t-variant,lacking-trema-or-hyphen	drieënzeventighonderd
drieentzeventighonderden	7300	False	Flemish t-variant,lacking-trema-or-hyphen	None
drieentzeventigonderd	7300	False	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	drieënzeventighonderd
drieentzeventigonderden	7300	False	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	None
drieentzeventigonderden	7300	False	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	None
vierenzeventighonderd	7400	False		None
vierenzeventighonderden	7400	False		None
vierenzeventigonderd	7400	False	h-less honderd	vierenzeventighonderd
vierenzeventigonderden	7400	False	h-less honderd	None
vierenzeventigonderden	7400	False	h-less honderd	None
vierentzeventighonderd	7400	False	Flemish t-variant	vierenzeventighonderd
vierentzeventighonderden	7400	False	Flemish t-variant	None
vierentzeventigonderd	7400	False	Flemish t-variant,h-less honderd	vierenzeventighonderd
vierentzeventigonderden	7400	False	Flemish t-variant,h-less honderd	None
vierentzeventigonderden	7400	False	Flemish t-variant,h-less honderd	None
vijfenzeventighonderd	7500	False		None
vijfenzeventighonderden	7500	False		None
vijfenzeventigonderd	7500	False	h-less honderd	vijfenzeventighonderd
vijfenzeventigonderden	7500	False	h-less honderd	None
vijfenzeventigonderden	7500	False	h-less honderd	None
vijfentzeventighonderd	7500	False	Flemish t-variant	vijfenzeventighonderd
vijfentzeventighonderden	7500	False	Flemish t-variant	None
vijfentzeventigonderd	7500	False	Flemish t-variant,h-less honderd	vijfenzeventighonderd
vijfentzeventigonderden	7500	False	Flemish t-variant,h-less honderd	None
vijfentzeventigonderden	7500	False	Flemish t-variant,h-less honderd	None
zesenzeventighonderd	7600	False		None
zesenzeventighonderden	7600	False		None
zesenzeventigonderd	7600	False	h-less honderd	zesenzeventighonderd
zesenzeventigonderden	7600	False	h-less honderd	None
zesenzeventigonderden	7600	False	h-less honderd	None
zesentzeventighonderd	7600	False	Flemish t-variant	zesenzeventighonderd
zesentzeventighonderden	7600	False	Flemish t-variant	None
zesentzeventigonderd	7600	False	Flemish t-variant,h-less honderd	zesenzeventighonderd
zesentzeventigonderden	7600	False	Flemish t-variant,h-less honderd	None
zesentzeventigonderden	7600	False	Flemish t-variant,h-less honderd	None
zevenenzeventighonderd	7700	False		None
zevenenzeventighonderden	7700	False		None
zevenenzeventigonderd	7700	False	h-less honderd	zevenenzeventighonderd
zevenenzeventigonderden	7700	False	h-less honderd	None
zevenenzeventigonderden	7700	False	h-less honderd	None
zeuvenenzeventighonderd	7700	False		zevenenzeventighonderd
zeuvenenzeventighonderden	7700	False		None
zeuvenenzeventigonderd	7700	False	h-less honderd	zevenenzeventighonderd
zeuvenenzeventigonderden	7700	False	h-less honderd	None
zeuvenenzeventigonderden	7700	False	h-less honderd	None
zevenentzeventighonderd	7700	False	Flemish t-variant	zevenenzeventighonderd
zevenentzeventighonderden	7700	False	Flemish t-variant	None
zevenentzeventigonderd	7700	False	Flemish t-variant,h-less honderd	zevenenzeventighonderd
zevenentzeventigonderden	7700	False	Flemish t-variant,h-less honderd	None
zevenentzeventigonderden	7700	False	Flemish t-variant,h-less honderd	None
zeuvenentzeventighonderd	7700	False	Flemish t-variant	zevenenzeventighonderd
zeuvenentzeventighonderden	7700	False	Flemish t-variant	None
zeuvenentzeventigonderd	7700	False	Flemish t-variant,h-less honderd	zevenenzeventighonderd
zeuvenentzeventigonderden	7700	False	Flemish t-variant,h-less honderd	None
zeuvenentzeventigonderden	7700	False	Flemish t-variant,h-less honderd	None
achtenzeventighonderd	7800	False		None
achtenzeventighonderden	7800	False		None
achtenzeventigonderd	7800	False	h-less honderd	achtenzeventighonderd
achtenzeventigonderden	7800	False	h-less honderd	None
achtenzeventigonderden	7800	False	h-less honderd	None
achtentzeventighonderd	7800	False	Flemish t-variant	achtenzeventighonderd
achtentzeventighonderden	7800	False	Flemish t-variant	None
achtentzeventigonderd	7800	False	Flemish t-variant,h-less honderd	achtenzeventighonderd
achtentzeventigonderden	7800	False	Flemish t-variant,h-less honderd	None
achtentzeventigonderden	7800	False	Flemish t-variant,h-less honderd	None
negenenzeventighonderd	7900	False		None
negenenzeventighonderden	7900	False		None
negenenzeventigonderd	7900	False	h-less honderd	negenenzeventighonderd
negenenzeventigonderden	7900	False	h-less honderd	None
negenenzeventigonderden	7900	False	h-less honderd	None
negenentzeventighonderd	7900	False	Flemish t-variant	negenenzeventighonderd
negenentzeventighonderden	7900	False	Flemish t-variant	None
negenentzeventigonderd	7900	False	Flemish t-variant,h-less honderd	negenenzeventighonderd
negenentzeventigonderden	7900	False	Flemish t-variant,h-less honderd	None
negenentzeventigonderden	7900	False	Flemish t-variant,h-less honderd	None
achtduizend	8000	False		None
achtduizenden	8000	False		None
eenentachtighonderd	8100	False		None
eenentachtighonderden	8100	False		None
eenentachtigonderd	8100	False	h-less honderd	eenentachtighonderd
eenentachtigonderden	8100	False	h-less honderd	None
eenentachtigonderden	8100	False	h-less honderd	None
tweeëntachtighonderd	8200	False		None
tweeëntachtighonderden	8200	False		None
tweeëntachtigonderd	8200	False	h-less honderd	tweeëntachtighonderd
tweeëntachtigonderden	8200	False	h-less honderd	None
tweeëntachtigonderden	8200	False	h-less honderd	None
twee-entachtighonderd	8200	False	hyphen_variant	None
twee-entachtighonderden	8200	False	hyphen_variant	None
twee-entachtigonderd	8200	False	hyphen_variant,h-less honderd	twee-entachtighonderd
twee-entachtigonderden	8200	False	hyphen_variant,h-less honderd	None
twee-entachtigonderden	8200	False	hyphen_variant,h-less honderd	None
tweeentachtighonderd	8200	False	lacking-trema-or-hyphen	tweeëntachtighonderd
tweeentachtighonderden	8200	False	lacking-trema-or-hyphen	None
tweeentachtigonderd	8200	False	lacking-trema-or-hyphen,h-less honderd	tweeëntachtighonderd
tweeentachtigonderden	8200	False	lacking-trema-or-hyphen,h-less honderd	None
tweeentachtigonderden	8200	False	lacking-trema-or-hyphen,h-less honderd	None
drieëntachtighonderd	8300	False		None
drieëntachtighonderden	8300	False		None
drieëntachtigonderd	8300	False	h-less honderd	drieëntachtighonderd
drieëntachtigonderden	8300	False	h-less honderd	None
drieëntachtigonderden	8300	False	h-less honderd	None
drie-entachtighonderd	8300	False	hyphen_variant	None
drie-entachtighonderden	8300	False	hyphen_variant	None
drie-entachtigonderd	8300	False	hyphen_variant,h-less honderd	drie-entachtighonderd
drie-entachtigonderden	8300	False	hyphen_variant,h-less honderd	None
drie-entachtigonderden	8300	False	hyphen_variant,h-less honderd	None
drieentachtighonderd	8300	False	lacking-trema-or-hyphen	drieëntachtighonderd
drieentachtighonderden	8300	False	lacking-trema-or-hyphen	None
drieentachtigonderd	8300	False	lacking-trema-or-hyphen,h-less honderd	drieëntachtighonderd
drieentachtigonderden	8300	False	lacking-trema-or-hyphen,h-less honderd	None
drieentachtigonderden	8300	False	lacking-trema-or-hyphen,h-less honderd	None
vierentachtighonderd	8400	False		None
vierentachtighonderden	8400	False		None
vierentachtigonderd	8400	False	h-less honderd	vierentachtighonderd
vierentachtigonderden	8400	False	h-less honderd	None
vierentachtigonderden	8400	False	h-less honderd	None
vijfentachtighonderd	8500	False		None
vijfentachtighonderden	8500	False		None
vijfentachtigonderd	8500	False	h-less honderd	vijfentachtighonderd
vijfentachtigonderden	8500	False	h-less honderd	None
vijfentachtigonderden	8500	False	h-less honderd	None
zesentachtighonderd	8600	False		None
zesentachtighonderden	8600	False		None
zesentachtigonderd	8600	False	h-less honderd	zesentachtighonderd
zesentachtigonderden	8600	False	h-less honderd	None
zesentachtigonderden	8600	False	h-less honderd	None
zevenentachtighonderd	8700	False		None
zevenentachtighonderden	8700	False		None
zevenentachtigonderd	8700	False	h-less honderd	zevenentachtighonderd
zevenentachtigonderden	8700	False	h-less honderd	None
zevenentachtigonderden	8700	False	h-less honderd	None
zeuvenentachtighonderd	8700	False		zevenentachtighonderd
zeuvenentachtighonderden	8700	False		None
zeuvenentachtigonderd	8700	False	h-less honderd	zevenentachtighonderd
zeuvenentachtigonderden	8700	False	h-less honderd	None
zeuvenentachtigonderden	8700	False	h-less honderd	None
achtentachtighonderd	8800	False		None
achtentachtighonderden	8800	False		None
achtentachtigonderd	8800	False	h-less honderd	achtentachtighonderd
achtentachtigonderden	8800	False	h-less honderd	None
achtentachtigonderden	8800	False	h-less honderd	None
negenentachtighonderd	8900	False		None
negenentachtighonderden	8900	False		None
negenentachtigonderd	8900	False	h-less honderd	negenentachtighonderd
negenentachtigonderden	8900	False	h-less honderd	None
negenentachtigonderden	8900	False	h-less honderd	None
negenduizend	9000	False		None
negenduizenden	9000	False		None
eenennegentighonderd	9100	False		None
eenennegentighonderden	9100	False		None
eenennegentigonderd	9100	False	h-less honderd	eenennegentighonderd
eenennegentigonderden	9100	False	h-less honderd	None
eenennegentigonderden	9100	False	h-less honderd	None
eenentnegentighonderd	9100	False	Flemish t-variant	eenennegentighonderd
eenentnegentighonderden	9100	False	Flemish t-variant	None
eenentnegentigonderd	9100	False	Flemish t-variant,h-less honderd	eenennegentighonderd
eenentnegentigonderden	9100	False	Flemish t-variant,h-less honderd	None
eenentnegentigonderden	9100	False	Flemish t-variant,h-less honderd	None
tweeënnegentighonderd	9200	False		None
tweeënnegentighonderden	9200	False		None
tweeënnegentigonderd	9200	False	h-less honderd	tweeënnegentighonderd
tweeënnegentigonderden	9200	False	h-less honderd	None
tweeënnegentigonderden	9200	False	h-less honderd	None
twee-ennegentighonderd	9200	False	hyphen_variant	None
twee-ennegentighonderden	9200	False	hyphen_variant	None
twee-ennegentigonderd	9200	False	hyphen_variant,h-less honderd	twee-ennegentighonderd
twee-ennegentigonderden	9200	False	hyphen_variant,h-less honderd	None
twee-ennegentigonderden	9200	False	hyphen_variant,h-less honderd	None
tweeennegentighonderd	9200	False	lacking-trema-or-hyphen	tweeënnegentighonderd
tweeennegentighonderden	9200	False	lacking-trema-or-hyphen	None
tweeennegentigonderd	9200	False	lacking-trema-or-hyphen,h-less honderd	tweeënnegentighonderd
tweeennegentigonderden	9200	False	lacking-trema-or-hyphen,h-less honderd	None
tweeennegentigonderden	9200	False	lacking-trema-or-hyphen,h-less honderd	None
tweeëntnegentighonderd	9200	False	Flemish t-variant	tweeënnegentighonderd
tweeëntnegentighonderden	9200	False	Flemish t-variant	None
tweeëntnegentigonderd	9200	False	Flemish t-variant,h-less honderd	tweeënnegentighonderd
tweeëntnegentigonderden	9200	False	Flemish t-variant,h-less honderd	None
tweeëntnegentigonderden	9200	False	Flemish t-variant,h-less honderd	None
twee-entnegentighonderd	9200	False	Flemish t-variant,hyphen_variant	twee-ennegentighonderd
twee-entnegentighonderden	9200	False	Flemish t-variant,hyphen_variant	None
twee-entnegentigonderd	9200	False	Flemish t-variant,hyphen_variant,h-less honderd	twee-ennegentighonderd
twee-entnegentigonderden	9200	False	Flemish t-variant,hyphen_variant,h-less honderd	None
twee-entnegentigonderden	9200	False	Flemish t-variant,hyphen_variant,h-less honderd	None
tweeentnegentighonderd	9200	False	Flemish t-variant,lacking-trema-or-hyphen	tweeënnegentighonderd
tweeentnegentighonderden	9200	False	Flemish t-variant,lacking-trema-or-hyphen	None
tweeentnegentigonderd	9200	False	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	tweeënnegentighonderd
tweeentnegentigonderden	9200	False	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	None
tweeentnegentigonderden	9200	False	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	None
drieënnegentighonderd	9300	False		None
drieënnegentighonderden	9300	False		None
drieënnegentigonderd	9300	False	h-less honderd	drieënnegentighonderd
drieënnegentigonderden	9300	False	h-less honderd	None
drieënnegentigonderden	9300	False	h-less honderd	None
drie-ennegentighonderd	9300	False	hyphen_variant	None
drie-ennegentighonderden	9300	False	hyphen_variant	None
drie-ennegentigonderd	9300	False	hyphen_variant,h-less honderd	drie-ennegentighonderd
drie-ennegentigonderden	9300	False	hyphen_variant,h-less honderd	None
drie-ennegentigonderden	9300	False	hyphen_variant,h-less honderd	None
drieennegentighonderd	9300	False	lacking-trema-or-hyphen	drieënnegentighonderd
drieennegentighonderden	9300	False	lacking-trema-or-hyphen	None
drieennegentigonderd	9300	False	lacking-trema-or-hyphen,h-less honderd	drieënnegentighonderd
drieennegentigonderden	9300	False	lacking-trema-or-hyphen,h-less honderd	None
drieennegentigonderden	9300	False	lacking-trema-or-hyphen,h-less honderd	None
drieëntnegentighonderd	9300	False	Flemish t-variant	drieënnegentighonderd
drieëntnegentighonderden	9300	False	Flemish t-variant	None
drieëntnegentigonderd	9300	False	Flemish t-variant,h-less honderd	drieënnegentighonderd
drieëntnegentigonderden	9300	False	Flemish t-variant,h-less honderd	None
drieëntnegentigonderden	9300	False	Flemish t-variant,h-less honderd	None
drie-entnegentighonderd	9300	False	Flemish t-variant,hyphen_variant	drie-ennegentighonderd
drie-entnegentighonderden	9300	False	Flemish t-variant,hyphen_variant	None
drie-entnegentigonderd	9300	False	Flemish t-variant,hyphen_variant,h-less honderd	drie-ennegentighonderd
drie-entnegentigonderden	9300	False	Flemish t-variant,hyphen_variant,h-less honderd	None
drie-entnegentigonderden	9300	False	Flemish t-variant,hyphen_variant,h-less honderd	None
drieentnegentighonderd	9300	False	Flemish t-variant,lacking-trema-or-hyphen	drieënnegentighonderd
drieentnegentighonderden	9300	False	Flemish t-variant,lacking-trema-or-hyphen	None
drieentnegentigonderd	9300	False	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	drieënnegentighonderd
drieentnegentigonderden	9300	False	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	None
drieentnegentigonderden	9300	False	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	None
vierennegentighonderd	9400	False		None
vierennegentighonderden	9400	False		None
vierennegentigonderd	9400	False	h-less honderd	vierennegentighonderd
vierennegentigonderden	9400	False	h-less honderd	None
vierennegentigonderden	9400	False	h-less honderd	None
vierentnegentighonderd	9400	False	Flemish t-variant	vierennegentighonderd
vierentnegentighonderden	9400	False	Flemish t-variant	None
vierentnegentigonderd	9400	False	Flemish t-variant,h-less honderd	vierennegentighonderd
vierentnegentigonderden	9400	False	Flemish t-variant,h-less honderd	None
vierentnegentigonderden	9400	False	Flemish t-variant,h-less honderd	None
vijfennegentighonderd	9500	False		None
vijfennegentighonderden	9500	False		None
vijfennegentigonderd	9500	False	h-less honderd	vijfennegentighonderd
vijfennegentigonderden	9500	False	h-less honderd	None
vijfennegentigonderden	9500	False	h-less honderd	None
vijfentnegentighonderd	9500	False	Flemish t-variant	vijfennegentighonderd
vijfentnegentighonderden	9500	False	Flemish t-variant	None
vijfentnegentigonderd	9500	False	Flemish t-variant,h-less honderd	vijfennegentighonderd
vijfentnegentigonderden	9500	False	Flemish t-variant,h-less honderd	None
vijfentnegentigonderden	9500	False	Flemish t-variant,h-less honderd	None
zesennegentighonderd	9600	False		None
zesennegentighonderden	9600	False		None
zesennegentigonderd	9600	False	h-less honderd	zesennegentighonderd
zesennegentigonderden	9600	False	h-less honderd	None
zesennegentigonderden	9600	False	h-less honderd	None
zesentnegentighonderd	9600	False	Flemish t-variant	zesennegentighonderd
zesentnegentighonderden	9600	False	Flemish t-variant	None
zesentnegentigonderd	9600	False	Flemish t-variant,h-less honderd	zesennegentighonderd
zesentnegentigonderden	9600	False	Flemish t-variant,h-less honderd	None
zesentnegentigonderden	9600	False	Flemish t-variant,h-less honderd	None
zevenennegentighonderd	9700	False		None
zevenennegentighonderden	9700	False		None
zevenennegentigonderd	9700	False	h-less honderd	zevenennegentighonderd
zevenennegentigonderden	9700	False	h-less honderd	None
zevenennegentigonderden	9700	False	h-less honderd	None
zeuvenennegentighonderd	9700	False		zevenennegentighonderd
zeuvenennegentighonderden	9700	False		None
zeuvenennegentigonderd	9700	False	h-less honderd	zevenennegentighonderd
zeuvenennegentigonderden	9700	False	h-less honderd	None
zeuvenennegentigonderden	9700	False	h-less honderd	None
zevenentnegentighonderd	9700	False	Flemish t-variant	zevenennegentighonderd
zevenentnegentighonderden	9700	False	Flemish t-variant	None
zevenentnegentigonderd	9700	False	Flemish t-variant,h-less honderd	zevenennegentighonderd
zevenentnegentigonderden	9700	False	Flemish t-variant,h-less honderd	None
zevenentnegentigonderden	9700	False	Flemish t-variant,h-less honderd	None
zeuvenentnegentighonderd	9700	False	Flemish t-variant	zevenennegentighonderd
zeuvenentnegentighonderden	9700	False	Flemish t-variant	None
zeuvenentnegentigonderd	9700	False	Flemish t-variant,h-less honderd	zevenennegentighonderd
zeuvenentnegentigonderden	9700	False	Flemish t-variant,h-less honderd	None
zeuvenentnegentigonderden	9700	False	Flemish t-variant,h-less honderd	None
achtennegentighonderd	9800	False		None
achtennegentighonderden	9800	False		None
achtennegentigonderd	9800	False	h-less honderd	achtennegentighonderd
achtennegentigonderden	9800	False	h-less honderd	None
achtennegentigonderden	9800	False	h-less honderd	None
achtentnegentighonderd	9800	False	Flemish t-variant	achtennegentighonderd
achtentnegentighonderden	9800	False	Flemish t-variant	None
achtentnegentigonderd	9800	False	Flemish t-variant,h-less honderd	achtennegentighonderd
achtentnegentigonderden	9800	False	Flemish t-variant,h-less honderd	None
achtentnegentigonderden	9800	False	Flemish t-variant,h-less honderd	None
negenennegentighonderd	9900	False		None
negenennegentighonderden	9900	False		None
negenennegentigonderd	9900	False	h-less honderd	negenennegentighonderd
negenennegentigonderden	9900	False	h-less honderd	None
negenennegentigonderden	9900	False	h-less honderd	None
negenentnegentighonderd	9900	False	Flemish t-variant	negenennegentighonderd
negenentnegentighonderden	9900	False	Flemish t-variant	None
negenentnegentigonderd	9900	False	Flemish t-variant,h-less honderd	negenennegentighonderd
negenentnegentigonderden	9900	False	Flemish t-variant,h-less honderd	None
negenentnegentigonderden	9900	False	Flemish t-variant,h-less honderd	None
negenhonderdnegenennegentigduizend	999000	False		None
negenhonderdnegenennegentigduizenden	999000	False		None
negenonderdnegenennegentigduizend	999000	False	h-less honderd	negenhonderdnegenennegentigduizend
negenonderdnegenennegentigduizenden	999000	False	h-less honderd	None
negenhonderdennegenennegentigduizend	999000	False	honderd_met_en	None
negenhonderdennegenennegentigduizenden	999000	False	honderd_met_en	None
negenhonderdnegenentnegentigduizend	999000	False	Flemish t-variant	negenhonderdnegenennegentigduizend
negenhonderdnegenentnegentigduizenden	999000	False	Flemish t-variant	None
negenonderdnegenentnegentigduizend	999000	False	Flemish t-variant,h-less honderd	negenhonderdnegenennegentigduizend
negenonderdnegenentnegentigduizenden	999000	False	Flemish t-variant,h-less honderd	None
negenhonderdennegenentnegentigduizend	999000	False	Flemish t-variant,honderd_met_en	negenhonderdennegenennegentigduizend
negenhonderdennegenentnegentigduizenden	999000	False	Flemish t-variant,honderd_met_en	None
elfhonderd	1100	False		None
elfhonderden	1100	False		None
elfonderd	1100	False	h-less honderd	elfhonderd
elfonderden	1100	False	h-less honderd	None
elfonderden	1100	False	h-less honderd	None
twaalfhonderd	1200	False		None
twaalfhonderden	1200	False		None
twaalfonderd	1200	False	h-less honderd	twaalfhonderd
twaalfonderden	1200	False	h-less honderd	None
twaalfonderden	1200	False	h-less honderd	None
dertienhonderd	1300	False		None
dertienhonderden	1300	False		None
dertienonderd	1300	False	h-less honderd	dertienhonderd
dertienonderden	1300	False	h-less honderd	None
dertienonderden	1300	False	h-less honderd	None
veertienhonderd	1400	False		None
veertienhonderden	1400	False		None
veertienonderd	1400	False	h-less honderd	veertienhonderd
veertienonderden	1400	False	h-less honderd	None
veertienonderden	1400	False	h-less honderd	None
vijftienhonderd	1500	False		None
vijftienhonderden	1500	False		None
vijftienonderd	1500	False	h-less honderd	vijftienhonderd
vijftienonderden	1500	False	h-less honderd	None
vijftienonderden	1500	False	h-less honderd	None
zestienhonderd	1600	False		None
zestienhonderden	1600	False		None
zestienonderd	1600	False	h-less honderd	zestienhonderd
zestienonderden	1600	False	h-less honderd	None
zestienonderden	1600	False	h-less honderd	None
zeventienhonderd	1700	False		None
zeventienhonderden	1700	False		None
zeventienonderd	1700	False	h-less honderd	zeventienhonderd
zeventienonderden	1700	False	h-less honderd	None
zeventienonderden	1700	False	h-less honderd	None
zeuventienhonderd	1700	False		zeventienhonderd
zeuventienhonderden	1700	False		None
zeuventienonderd	1700	False	h-less honderd	zeventienhonderd
zeuventienonderden	1700	False	h-less honderd	None
zeuventienonderden	1700	False	h-less honderd	None
achttienhonderd	1800	False		None
achttienhonderden	1800	False		None
achttienonderd	1800	False	h-less honderd	achttienhonderd
achttienonderden	1800	False	h-less honderd	None
achttienonderden	1800	False	h-less honderd	None
negentienhonderd	1900	False		None
negentienhonderden	1900	False		None
negentienonderd	1900	False	h-less honderd	negentienhonderd
negentienonderden	1900	False	h-less honderd	None
negentienonderden	1900	False	h-less honderd	None
eenentwintighonderd	2100	False		None
eenentwintighonderden	2100	False		None
eenentwintigonderd	2100	False	h-less honderd	eenentwintighonderd
eenentwintigonderden	2100	False	h-less honderd	None
eenentwintigonderden	2100	False	h-less honderd	None
tweeëntwintighonderd	2200	False		None
tweeëntwintighonderden	2200	False		None
tweeëntwintigonderd	2200	False	h-less honderd	tweeëntwintighonderd
tweeëntwintigonderden	2200	False	h-less honderd	None
tweeëntwintigonderden	2200	False	h-less honderd	None
twee-entwintighonderd	2200	False	hyphen_variant	None
twee-entwintighonderden	2200	False	hyphen_variant	None
twee-entwintigonderd	2200	False	hyphen_variant,h-less honderd	twee-entwintighonderd
twee-entwintigonderden	2200	False	hyphen_variant,h-less honderd	None
twee-entwintigonderden	2200	False	hyphen_variant,h-less honderd	None
tweeentwintighonderd	2200	False	lacking-trema-or-hyphen	tweeëntwintighonderd
tweeentwintighonderden	2200	False	lacking-trema-or-hyphen	None
tweeentwintigonderd	2200	False	lacking-trema-or-hyphen,h-less honderd	tweeëntwintighonderd
tweeentwintigonderden	2200	False	lacking-trema-or-hyphen,h-less honderd	None
tweeentwintigonderden	2200	False	lacking-trema-or-hyphen,h-less honderd	None
drieëntwintighonderd	2300	False		None
drieëntwintighonderden	2300	False		None
drieëntwintigonderd	2300	False	h-less honderd	drieëntwintighonderd
drieëntwintigonderden	2300	False	h-less honderd	None
drieëntwintigonderden	2300	False	h-less honderd	None
drie-entwintighonderd	2300	False	hyphen_variant	None
drie-entwintighonderden	2300	False	hyphen_variant	None
drie-entwintigonderd	2300	False	hyphen_variant,h-less honderd	drie-entwintighonderd
drie-entwintigonderden	2300	False	hyphen_variant,h-less honderd	None
drie-entwintigonderden	2300	False	hyphen_variant,h-less honderd	None
drieentwintighonderd	2300	False	lacking-trema-or-hyphen	drieëntwintighonderd
drieentwintighonderden	2300	False	lacking-trema-or-hyphen	None
drieentwintigonderd	2300	False	lacking-trema-or-hyphen,h-less honderd	drieëntwintighonderd
drieentwintigonderden	2300	False	lacking-trema-or-hyphen,h-less honderd	None
drieentwintigonderden	2300	False	lacking-trema-or-hyphen,h-less honderd	None
vierentwintighonderd	2400	False		None
vierentwintighonderden	2400	False		None
vierentwintigonderd	2400	False	h-less honderd	vierentwintighonderd
vierentwintigonderden	2400	False	h-less honderd	None
vierentwintigonderden	2400	False	h-less honderd	None
vijfentwintighonderd	2500	False		None
vijfentwintighonderden	2500	False		None
vijfentwintigonderd	2500	False	h-less honderd	vijfentwintighonderd
vijfentwintigonderden	2500	False	h-less honderd	None
vijfentwintigonderden	2500	False	h-less honderd	None
zesentwintighonderd	2600	False		None
zesentwintighonderden	2600	False		None
zesentwintigonderd	2600	False	h-less honderd	zesentwintighonderd
zesentwintigonderden	2600	False	h-less honderd	None
zesentwintigonderden	2600	False	h-less honderd	None
zevenentwintighonderd	2700	False		None
zevenentwintighonderden	2700	False		None
zevenentwintigonderd	2700	False	h-less honderd	zevenentwintighonderd
zevenentwintigonderden	2700	False	h-less honderd	None
zevenentwintigonderden	2700	False	h-less honderd	None
zeuvenentwintighonderd	2700	False		zevenentwintighonderd
zeuvenentwintighonderden	2700	False		None
zeuvenentwintigonderd	2700	False	h-less honderd	zevenentwintighonderd
zeuvenentwintigonderden	2700	False	h-less honderd	None
zeuvenentwintigonderden	2700	False	h-less honderd	None
achtentwintighonderd	2800	False		None
achtentwintighonderden	2800	False		None
achtentwintigonderd	2800	False	h-less honderd	achtentwintighonderd
achtentwintigonderden	2800	False	h-less honderd	None
achtentwintigonderden	2800	False	h-less honderd	None
negenentwintighonderd	2900	False		None
negenentwintighonderden	2900	False		None
negenentwintigonderd	2900	False	h-less honderd	negenentwintighonderd
negenentwintigonderden	2900	False	h-less honderd	None
negenentwintigonderden	2900	False	h-less honderd	None
drieduizend	3000	False		None
drieduizenden	3000	False		None
eenendertighonderd	3100	False		None
eenendertighonderden	3100	False		None
eenendertigonderd	3100	False	h-less honderd	eenendertighonderd
eenendertigonderden	3100	False	h-less honderd	None
eenendertigonderden	3100	False	h-less honderd	None
tweeëndertighonderd	3200	False		None
tweeëndertighonderden	3200	False		None
tweeëndertigonderd	3200	False	h-less honderd	tweeëndertighonderd
tweeëndertigonderden	3200	False	h-less honderd	None
tweeëndertigonderden	3200	False	h-less honderd	None
twee-endertighonderd	3200	False	hyphen_variant	None
twee-endertighonderden	3200	False	hyphen_variant	None
twee-endertigonderd	3200	False	hyphen_variant,h-less honderd	twee-endertighonderd
twee-endertigonderden	3200	False	hyphen_variant,h-less honderd	None
twee-endertigonderden	3200	False	hyphen_variant,h-less honderd	None
tweeendertighonderd	3200	False	lacking-trema-or-hyphen	tweeëndertighonderd
tweeendertighonderden	3200	False	lacking-trema-or-hyphen	None
tweeendertigonderd	3200	False	lacking-trema-or-hyphen,h-less honderd	tweeëndertighonderd
tweeendertigonderden	3200	False	lacking-trema-or-hyphen,h-less honderd	None
tweeendertigonderden	3200	False	lacking-trema-or-hyphen,h-less honderd	None
drieëndertighonderd	3300	False		None
drieëndertighonderden	3300	False		None
drieëndertigonderd	3300	False	h-less honderd	drieëndertighonderd
drieëndertigonderden	3300	False	h-less honderd	None
drieëndertigonderden	3300	False	h-less honderd	None
drie-endertighonderd	3300	False	hyphen_variant	None
drie-endertighonderden	3300	False	hyphen_variant	None
drie-endertigonderd	3300	False	hyphen_variant,h-less honderd	drie-endertighonderd
drie-endertigonderden	3300	False	hyphen_variant,h-less honderd	None
drie-endertigonderden	3300	False	hyphen_variant,h-less honderd	None
drieendertighonderd	3300	False	lacking-trema-or-hyphen	drieëndertighonderd
drieendertighonderden	3300	False	lacking-trema-or-hyphen	None
drieendertigonderd	3300	False	lacking-trema-or-hyphen,h-less honderd	drieëndertighonderd
drieendertigonderden	3300	False	lacking-trema-or-hyphen,h-less honderd	None
drieendertigonderden	3300	False	lacking-trema-or-hyphen,h-less honderd	None
vierendertighonderd	3400	False		None
vierendertighonderden	3400	False		None
