word	intval	ordinal	status	correction
tweehonderdendertienduizendste	213000	True	honderd_met_en	None
tweehonderdveertienduizendste	214000	True		None
tweeonderdveertienduizendste	214000	True	h-less honderd	tweehonderdveertienduizendste
tweehonderdenveertienduizendste	214000	True	honderd_met_en	None
tweehonderdvijftienduizendste	215000	True		None
tweeonderdvijftienduizendste	215000	True	h-less honderd	tweehonderdvijftienduizendste
tweehonderdenvijftienduizendste	215000	True	honderd_met_en	None
tweehonderdzestienduizendste	216000	True		None
tweeonderdzestienduizendste	216000	True	h-less honderd	tweehonderdzestienduizendste
tweehonderdenzestienduizendste	216000	True	honderd_met_en	None
tweehonderdzeventienduizendste	217000	True		None
tweeonderdzeventienduizendste	217000	True	h-less honderd	tweehonderdzeventienduizendste
tweehonderdenzeventienduizendste	217000	True	honderd_met_en	None
tweehonderdzeuventienduizendste	217000	True		tweehonderdzeventienduizendste
tweeonderdzeuventienduizendste	217000	True	h-less honderd	tweehonderdzeventienduizendste
tweehonderdenzeuventienduizendste	217000	True	honderd_met_en	tweehonderdenzeventienduizendste
tweehonderdachttienduizendste	218000	True		None
tweeonderdachttienduizendste	218000	True	h-less honderd	tweehonderdachttienduizendste
tweehonderdenachttienduizendste	218000	True	honderd_met_en	None
tweehonderdnegentienduizendste	219000	True		None
tweeonderdnegentienduizendste	219000	True	h-less honderd	tweehonderdnegentienduizendste
tweehonderdennegentienduizendste	219000	True	honderd_met_en	None
tweehonderdtwintigduizendste	220000	True		None
tweeonderdtwintigduizendste	220000	True	h-less honderd	tweehonderdtwintigduizendste
tweehonderdentwintigduizendste	220000	True	honderd_met_en	None
tweehonderdeenentwintigduizendste	221000	True		None
tweeonderdeenentwintigduizendste	221000	True	h-less honderd	tweehonderdeenentwintigduizendste
tweehonderdeneenentwintigduizendste	221000	True	honderd_met_en	None
tweehonderdtweeëntwintigduizendste	222000	True		None
tweeonderdtweeëntwintigduizendste	222000	True	h-less honderd	tweehonderdtweeëntwintigduizendste
tweehonderdentweeëntwintigduizendste	222000	True	honderd_met_en	None
tweehonderdtwee-entwintigduizendste	222000	True	hyphen_variant	None
tweeonderdtwee-entwintigduizendste	222000	True	hyphen_variant,h-less honderd	tweehonderdtwee-entwintigduizendste
tweehonderdentwee-entwintigduizendste	222000	True	hyphen_variant,honderd_met_en	None
tweehonderdtweeentwintigduizendste	222000	True	lacking-trema-or-hyphen	tweehonderdtweeëntwintigduizendste
tweeonderdtweeentwintigduizendste	222000	True	lacking-trema-or-hyphen,h-less honderd	tweehonderdtweeëntwintigduizendste
tweehonderdentweeentwintigduizendste	222000	True	lacking-trema-or-hyphen,honderd_met_en	tweehonderdentweeëntwintigduizendste
tweehonderddrieëntwintigduizendste	223000	True		None
tweeonderddrieëntwintigduizendste	223000	True	h-less honderd	tweehonderddrieëntwintigduizendste
tweehonderdendrieëntwintigduizendste	223000	True	honderd_met_en	None
tweehonderddrie-entwintigduizendste	223000	True	hyphen_variant	None
tweeonderddrie-entwintigduizendste	223000	True	hyphen_variant,h-less honderd	tweehonderddrie-entwintigduizendste
tweehonderdendrie-entwintigduizendste	223000	True	hyphen_variant,honderd_met_en	None
tweehonderddrieentwintigduizendste	223000	True	lacking-trema-or-hyphen	tweehonderddrieëntwintigduizendste
tweeonderddrieentwintigduizendste	223000	True	lacking-trema-or-hyphen,h-less honderd	tweehonderddrieëntwintigduizendste
tweehonderdendrieentwintigduizendste	223000	True	lacking-trema-or-hyphen,honderd_met_en	tweehonderdendrieëntwintigduizendste
tweehonderdvierentwintigduizendste	224000	True		None
tweeonderdvierentwintigduizendste	224000	True	h-less honderd	tweehonderdvierentwintigduizendste
tweehonderdenvierentwintigduizendste	224000	True	honderd_met_en	None
tweehonderdvijfentwintigduizendste	225000	True		None
tweeonderdvijfentwintigduizendste	225000	True	h-less honderd	tweehonderdvijfentwintigduizendste
tweehonderdenvijfentwintigduizendste	225000	True	honderd_met_en	None
tweehonderdzesentwintigduizendste	226000	True		None
tweeonderdzesentwintigduizendste	226000	True	h-less honderd	tweehonderdzesentwintigduizendste
tweehonderdenzesentwintigduizendste	226000	True	honderd_met_en	None
tweehonderdzevenentwintigduizendste	227000	True		None
tweeonderdzevenentwintigduizendste	227000	True	h-less honderd	tweehonderdzevenentwintigduizendste
tweehonderdenzevenentwintigduizendste	227000	True	honderd_met_en	None
tweehonderdzeuvenentwintigduizendste	227000	True		tweehonderdzevenentwintigduizendste
tweeonderdzeuvenentwintigduizendste	227000	True	h-less honderd	tweehonderdzevenentwintigduizendste
tweehonderdenzeuvenentwintigduizendste	227000	True	honderd_met_en	tweehonderdenzevenentwintigduizendste
tweehonderdachtentwintigduizendste	228000	True		None
tweeonderdachtentwintigduizendste	228000	True	h-less honderd	tweehonderdachtentwintigduizendste
tweehonderdenachtentwintigduizendste	228000	True	honderd_met_en	None
tweehonderdnegenentwintigduizendste	229000	True		None
tweeonderdnegenentwintigduizendste	229000	True	h-less honderd	tweehonderdnegenentwintigduizendste
tweehonderdennegenentwintigduizendste	229000	True	honderd_met_en	None
tweehonderddertigduizendste	230000	True		None
tweeonderddertigduizendste	230000	True	h-less honderd	tweehonderddertigduizendste
tweehonderdendertigduizendste	230000	True	honderd_met_en	None
tweehonderdeenendertigduizendste	231000	True		None
tweeonderdeenendertigduizendste	231000	True	h-less honderd	tweehonderdeenendertigduizendste
tweehonderdeneenendertigduizendste	231000	True	honderd_met_en	None
tweehonderdtweeëndertigduizendste	232000	True		None
tweeonderdtweeëndertigduizendste	232000	True	h-less honderd	tweehonderdtweeëndertigduizendste
tweehonderdentweeëndertigduizendste	232000	True	honderd_met_en	None
tweehonderdtwee-endertigduizendste	232000	True	hyphen_variant	None
tweeonderdtwee-endertigduizendste	232000	True	hyphen_variant,h-less honderd	tweehonderdtwee-endertigduizendste
tweehonderdentwee-endertigduizendste	232000	True	hyphen_variant,honderd_met_en	None
tweehonderdtweeendertigduizendste	232000	True	lacking-trema-or-hyphen	tweehonderdtweeëndertigduizendste
tweeonderdtweeendertigduizendste	232000	True	lacking-trema-or-hyphen,h-less honderd	tweehonderdtweeëndertigduizendste
tweehonderdentweeendertigduizendste	232000	True	lacking-trema-or-hyphen,honderd_met_en	tweehonderdentweeëndertigduizendste
tweehonderddrieëndertigduizendste	233000	True		None
tweeonderddrieëndertigduizendste	233000	True	h-less honderd	tweehonderddrieëndertigduizendste
tweehonderdendrieëndertigduizendste	233000	True	honderd_met_en	None
tweehonderddrie-endertigduizendste	233000	True	hyphen_variant	None
tweeonderddrie-endertigduizendste	233000	True	hyphen_variant,h-less honderd	tweehonderddrie-endertigduizendste
tweehonderdendrie-endertigduizendste	233000	True	hyphen_variant,honderd_met_en	None
tweehonderddrieendertigduizendste	233000	True	lacking-trema-or-hyphen	tweehonderddrieëndertigduizendste
tweeonderddrieendertigduizendste	233000	True	lacking-trema-or-hyphen,h-less honderd	tweehonderddrieëndertigduizendste
tweehonderdendrieendertigduizendste	233000	True	lacking-trema-or-hyphen,honderd_met_en	tweehonderdendrieëndertigduizendste
tweehonderdvierendertigduizendste	234000	True		None
tweeonderdvierendertigduizendste	234000	True	h-less honderd	tweehonderdvierendertigduizendste
tweehonderdenvierendertigduizendste	234000	True	honderd_met_en	None
tweehonderdvijfendertigduizendste	235000	True		None
tweeonderdvijfendertigduizendste	235000	True	h-less honderd	tweehonderdvijfendertigduizendste
tweehonderdenvijfendertigduizendste	235000	True	honderd_met_en	None
tweehonderdzesendertigduizendste	236000	True		None
tweeonderdzesendertigduizendste	236000	True	h-less honderd	tweehonderdzesendertigduizendste
tweehonderdenzesendertigduizendste	236000	True	honderd_met_en	None
tweehonderdzevenendertigduizendste	237000	True		None
tweeonderdzevenendertigduizendste	237000	True	h-less honderd	tweehonderdzevenendertigduizendste
tweehonderdenzevenendertigduizendste	237000	True	honderd_met_en	None
tweehonderdzeuvenendertigduizendste	237000	True		tweehonderdzevenendertigduizendste
tweeonderdzeuvenendertigduizendste	237000	True	h-less honderd	tweehonderdzevenendertigduizendste
tweehonderdenzeuvenendertigduizendste	237000	True	honderd_met_en	tweehonderdenzevenendertigduizendste
tweehonderdachtendertigduizendste	238000	True		None
tweeonderdachtendertigduizendste	238000	True	h-less honderd	tweehonderdachtendertigduizendste
tweehonderdenachtendertigduizendste	238000	True	honderd_met_en	None
tweehonderdnegenendertigduizendste	239000	True		None
tweeonderdnegenendertigduizendste	239000	True	h-less honderd	tweehonderdnegenendertigduizendste
tweehonderdennegenendertigduizendste	239000	True	honderd_met_en	None
tweehonderdveertigduizendste	240000	True		None
tweeonderdveertigduizendste	240000	True	h-less honderd	tweehonderdveertigduizendste
tweehonderdenveertigduizendste	240000	True	honderd_met_en	None
tweehonderdtveertigduizendste	240000	True	Flemish t-variant	tweehonderdveertigduizendste
tweeonderdtveertigduizendste	240000	True	Flemish t-variant,h-less honderd	tweehonderdveertigduizendste
tweehonderdentveertigduizendste	240000	True	Flemish t-variant,honderd_met_en	tweehonderdenveertigduizendste
tweehonderdeenenveertigduizendste	241000	True		None
tweeonderdeenenveertigduizendste	241000	True	h-less honderd	tweehonderdeenenveertigduizendste
tweehonderdeneenenveertigduizendste	241000	True	honderd_met_en	None
tweehonderdeenentveertigduizendste	241000	True	Flemish t-variant	tweehonderdeenenveertigduizendste
tweeonderdeenentveertigduizendste	241000	True	Flemish t-variant,h-less honderd	tweehonderdeenenveertigduizendste
tweehonderdeneenentveertigduizendste	241000	True	Flemish t-variant,honderd_met_en	tweehonderdeneenenveertigduizendste
tweehonderdtweeënveertigduizendste	242000	True		None
tweeonderdtweeënveertigduizendste	242000	True	h-less honderd	tweehonderdtweeënveertigduizendste
tweehonderdentweeënveertigduizendste	242000	True	honderd_met_en	None
tweehonderdtwee-enveertigduizendste	242000	True	hyphen_variant	None
tweeonderdtwee-enveertigduizendste	242000	True	hyphen_variant,h-less honderd	tweehonderdtwee-enveertigduizendste
tweehonderdentwee-enveertigduizendste	242000	True	hyphen_variant,honderd_met_en	None
tweehonderdtweeenveertigduizendste	242000	True	lacking-trema-or-hyphen	tweehonderdtweeënveertigduizendste
tweeonderdtweeenveertigduizendste	242000	True	lacking-trema-or-hyphen,h-less honderd	tweehonderdtweeënveertigduizendste
tweehonderdentweeenveertigduizendste	242000	True	lacking-trema-or-hyphen,honderd_met_en	tweehonderdentweeënveertigduizendste
tweehonderdtweeëntveertigduizendste	242000	True	Flemish t-variant	tweehonderdtweeënveertigduizendste
tweeonderdtweeëntveertigduizendste	242000	True	Flemish t-variant,h-less honderd	tweehonderdtweeënveertigduizendste
tweehonderdentweeëntveertigduizendste	242000	True	Flemish t-variant,honderd_met_en	tweehonderdentweeënveertigduizendste
tweehonderdtwee-entveertigduizendste	242000	True	Flemish t-variant,hyphen_variant	tweehonderdtwee-enveertigduizendste
tweeonderdtwee-entveertigduizendste	242000	True	Flemish t-variant,hyphen_variant,h-less honderd	tweehonderdtwee-enveertigduizendste
tweehonderdentwee-entveertigduizendste	242000	True	Flemish t-variant,hyphen_variant,honderd_met_en	tweehonderdentwee-enveertigduizendste
tweehonderdtweeentveertigduizendste	242000	True	Flemish t-variant,lacking-trema-or-hyphen	tweehonderdtweeënveertigduizendste
tweeonderdtweeentveertigduizendste	242000	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	tweehonderdtweeënveertigduizendste
tweehonderdentweeentveertigduizendste	242000	True	Flemish t-variant,lacking-trema-or-hyphen,honderd_met_en	tweehonderdentweeënveertigduizendste
tweehonderddrieënveertigduizendste	243000	True		None
tweeonderddrieënveertigduizendste	243000	True	h-less honderd	tweehonderddrieënveertigduizendste
tweehonderdendrieënveertigduizendste	243000	True	honderd_met_en	None
tweehonderddrie-enveertigduizendste	243000	True	hyphen_variant	None
tweeonderddrie-enveertigduizendste	243000	True	hyphen_variant,h-less honderd	tweehonderddrie-enveertigduizendste
tweehonderdendrie-enveertigduizendste	243000	True	hyphen_variant,honderd_met_en	None
tweehonderddrieenveertigduizendste	243000	True	lacking-trema-or-hyphen	tweehonderddrieënveertigduizendste
tweeonderddrieenveertigduizendste	243000	True	lacking-trema-or-hyphen,h-less honderd	tweehonderddrieënveertigduizendste
tweehonderdendrieenveertigduizendste	243000	True	lacking-trema-or-hyphen,honderd_met_en	tweehonderdendrieënveertigduizendste
tweehonderddrieëntveertigduizendste	243000	True	Flemish t-variant	tweehonderddrieënveertigduizendste
tweeonderddrieëntveertigduizendste	243000	True	Flemish t-variant,h-less honderd	tweehonderddrieënveertigduizendste
tweehonderdendrieëntveertigduizendste	243000	True	Flemish t-variant,honderd_met_en	tweehonderdendrieënveertigduizendste
tweehonderddrie-entveertigduizendste	243000	True	Flemish t-variant,hyphen_variant	tweehonderddrie-enveertigduizendste
tweeonderddrie-entveertigduizendste	243000	True	Flemish t-variant,hyphen_variant,h-less honderd	tweehonderddrie-enveertigduizendste
tweehonderdendrie-entveertigduizendste	243000	True	Flemish t-variant,hyphen_variant,honderd_met_en	tweehonderdendrie-enveertigduizendste
tweehonderddrieentveertigduizendste	243000	True	Flemish t-variant,lacking-trema-or-hyphen	tweehonderddrieënveertigduizendste
tweeonderddrieentveertigduizendste	243000	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	tweehonderddrieënveertigduizendste
tweehonderdendrieentveertigduizendste	243000	True	Flemish t-variant,lacking-trema-or-hyphen,honderd_met_en	tweehonderdendrieënveertigduizendste
tweehonderdvierenveertigduizendste	244000	True		None
tweeonderdvierenveertigduizendste	244000	True	h-less honderd	tweehonderdvierenveertigduizendste
tweehonderdenvierenveertigduizendste	244000	True	honderd_met_en	None
tweehonderdvierentveertigduizendste	244000	True	Flemish t-variant	tweehonderdvierenveertigduizendste
tweeonderdvierentveertigduizendste	244000	True	Flemish t-variant,h-less honderd	tweehonderdvierenveertigduizendste
tweehonderdenvierentveertigduizendste	244000	True	Flemish t-variant,honderd_met_en	tweehonderdenvierenveertigduizendste
tweehonderdvijfenveertigduizendste	245000	True		None
tweeonderdvijfenveertigduizendste	245000	True	h-less honderd	tweehonderdvijfenveertigduizendste
tweehonderdenvijfenveertigduizendste	245000	True	honderd_met_en	None
tweehonderdvijfentveertigduizendste	245000	True	Flemish t-variant	tweehonderdvijfenveertigduizendste
tweeonderdvijfentveertigduizendste	245000	True	Flemish t-variant,h-less honderd	tweehonderdvijfenveertigduizendste
tweehonderdenvijfentveertigduizendste	245000	True	Flemish t-variant,honderd_met_en	tweehonderdenvijfenveertigduizendste
tweehonderdzesenveertigduizendste	246000	True		None
tweeonderdzesenveertigduizendste	246000	True	h-less honderd	tweehonderdzesenveertigduizendste
tweehonderdenzesenveertigduizendste	246000	True	honderd_met_en	None
tweehonderdzesentveertigduizendste	246000	True	Flemish t-variant	tweehonderdzesenveertigduizendste
tweeonderdzesentveertigduizendste	246000	True	Flemish t-variant,h-less honderd	tweehonderdzesenveertigduizendste
tweehonderdenzesentveertigduizendste	246000	True	Flemish t-variant,honderd_met_en	tweehonderdenzesenveertigduizendste
tweehonderdzevenenveertigduizendste	247000	True		None
tweeonderdzevenenveertigduizendste	247000	True	h-less honderd	tweehonderdzevenenveertigduizendste
tweehonderdenzevenenveertigduizendste	247000	True	honderd_met_en	None
tweehonderdzeuvenenveertigduizendste	247000	True		tweehonderdzevenenveertigduizendste
tweeonderdzeuvenenveertigduizendste	247000	True	h-less honderd	tweehonderdzevenenveertigduizendste
tweehonderdenzeuvenenveertigduizendste	247000	True	honderd_met_en	tweehonderdenzevenenveertigduizendste
tweehonderdzevenentveertigduizendste	247000	True	Flemish t-variant	tweehonderdzevenenveertigduizendste
tweeonderdzevenentveertigduizendste	247000	True	Flemish t-variant,h-less honderd	tweehonderdzevenenveertigduizendste
tweehonderdenzevenentveertigduizendste	247000	True	Flemish t-variant,honderd_met_en	tweehonderdenzevenenveertigduizendste
tweehonderdzeuvenentveertigduizendste	247000	True	Flemish t-variant	tweehonderdzevenenveertigduizendste
tweeonderdzeuvenentveertigduizendste	247000	True	Flemish t-variant,h-less honderd	tweehonderdzevenenveertigduizendste
tweehonderdenzeuvenentveertigduizendste	247000	True	Flemish t-variant,honderd_met_en	tweehonderdenzevenenveertigduizendste
tweehonderdachtenveertigduizendste	248000	True		None
tweeonderdachtenveertigduizendste	248000	True	h-less honderd	tweehonderdachtenveertigduizendste
tweehonderdenachtenveertigduizendste	248000	True	honderd_met_en	None
tweehonderdachtentveertigduizendste	248000	True	Flemish t-variant	tweehonderdachtenveertigduizendste
tweeonderdachtentveertigduizendste	248000	True	Flemish t-variant,h-less honderd	tweehonderdachtenveertigduizendste
tweehonderdenachtentveertigduizendste	248000	True	Flemish t-variant,honderd_met_en	tweehonderdenachtenveertigduizendste
tweehonderdnegenenveertigduizendste	249000	True		None
tweeonderdnegenenveertigduizendste	249000	True	h-less honderd	tweehonderdnegenenveertigduizendste
tweehonderdennegenenveertigduizendste	249000	True	honderd_met_en	None
tweehonderdnegenentveertigduizendste	249000	True	Flemish t-variant	tweehonderdnegenenveertigduizendste
tweeonderdnegenentveertigduizendste	249000	True	Flemish t-variant,h-less honderd	tweehonderdnegenenveertigduizendste
tweehonderdennegenentveertigduizendste	249000	True	Flemish t-variant,honderd_met_en	tweehonderdennegenenveertigduizendste
tweehonderdvijftigduizendste	250000	True		None
tweeonderdvijftigduizendste	250000	True	h-less honderd	tweehonderdvijftigduizendste
tweehonderdenvijftigduizendste	250000	True	honderd_met_en	None
tweehonderdtvijftigduizendste	250000	True	Flemish t-variant	tweehonderdvijftigduizendste
tweeonderdtvijftigduizendste	250000	True	Flemish t-variant,h-less honderd	tweehonderdvijftigduizendste
tweehonderdentvijftigduizendste	250000	True	Flemish t-variant,honderd_met_en	tweehonderdenvijftigduizendste
tweehonderdeenenvijftigduizendste	251000	True		None
tweeonderdeenenvijftigduizendste	251000	True	h-less honderd	tweehonderdeenenvijftigduizendste
tweehonderdeneenenvijftigduizendste	251000	True	honderd_met_en	None
tweehonderdeenentvijftigduizendste	251000	True	Flemish t-variant	tweehonderdeenenvijftigduizendste
tweeonderdeenentvijftigduizendste	251000	True	Flemish t-variant,h-less honderd	tweehonderdeenenvijftigduizendste
tweehonderdeneenentvijftigduizendste	251000	True	Flemish t-variant,honderd_met_en	tweehonderdeneenenvijftigduizendste
tweehonderdtweeënvijftigduizendste	252000	True		None
tweeonderdtweeënvijftigduizendste	252000	True	h-less honderd	tweehonderdtweeënvijftigduizendste
tweehonderdentweeënvijftigduizendste	252000	True	honderd_met_en	None
tweehonderdtwee-envijftigduizendste	252000	True	hyphen_variant	None
tweeonderdtwee-envijftigduizendste	252000	True	hyphen_variant,h-less honderd	tweehonderdtwee-envijftigduizendste
tweehonderdentwee-envijftigduizendste	252000	True	hyphen_variant,honderd_met_en	None
tweehonderdtweeenvijftigduizendste	252000	True	lacking-trema-or-hyphen	tweehonderdtweeënvijftigduizendste
tweeonderdtweeenvijftigduizendste	252000	True	lacking-trema-or-hyphen,h-less honderd	tweehonderdtweeënvijftigduizendste
tweehonderdentweeenvijftigduizendste	252000	True	lacking-trema-or-hyphen,honderd_met_en	tweehonderdentweeënvijftigduizendste
tweehonderdtweeëntvijftigduizendste	252000	True	Flemish t-variant	tweehonderdtweeënvijftigduizendste
tweeonderdtweeëntvijftigduizendste	252000	True	Flemish t-variant,h-less honderd	tweehonderdtweeënvijftigduizendste
tweehonderdentweeëntvijftigduizendste	252000	True	Flemish t-variant,honderd_met_en	tweehonderdentweeënvijftigduizendste
tweehonderdtwee-entvijftigduizendste	252000	True	Flemish t-variant,hyphen_variant	tweehonderdtwee-envijftigduizendste
tweeonderdtwee-entvijftigduizendste	252000	True	Flemish t-variant,hyphen_variant,h-less honderd	tweehonderdtwee-envijftigduizendste
tweehonderdentwee-entvijftigduizendste	252000	True	Flemish t-variant,hyphen_variant,honderd_met_en	tweehonderdentwee-envijftigduizendste
tweehonderdtweeentvijftigduizendste	252000	True	Flemish t-variant,lacking-trema-or-hyphen	tweehonderdtweeënvijftigduizendste
tweeonderdtweeentvijftigduizendste	252000	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	tweehonderdtweeënvijftigduizendste
tweehonderdentweeentvijftigduizendste	252000	True	Flemish t-variant,lacking-trema-or-hyphen,honderd_met_en	tweehonderdentweeënvijftigduizendste
tweehonderddrieënvijftigduizendste	253000	True		None
tweeonderddrieënvijftigduizendste	253000	True	h-less honderd	tweehonderddrieënvijftigduizendste
tweehonderdendrieënvijftigduizendste	253000	True	honderd_met_en	None
tweehonderddrie-envijftigduizendste	253000	True	hyphen_variant	None
tweeonderddrie-envijftigduizendste	253000	True	hyphen_variant,h-less honderd	tweehonderddrie-envijftigduizendste
tweehonderdendrie-envijftigduizendste	253000	True	hyphen_variant,honderd_met_en	None
tweehonderddrieenvijftigduizendste	253000	True	lacking-trema-or-hyphen	tweehonderddrieënvijftigduizendste
tweeonderddrieenvijftigduizendste	253000	True	lacking-trema-or-hyphen,h-less honderd	tweehonderddrieënvijftigduizendste
tweehonderdendrieenvijftigduizendste	253000	True	lacking-trema-or-hyphen,honderd_met_en	tweehonderdendrieënvijftigduizendste
tweehonderddrieëntvijftigduizendste	253000	True	Flemish t-variant	tweehonderddrieënvijftigduizendste
tweeonderddrieëntvijftigduizendste	253000	True	Flemish t-variant,h-less honderd	tweehonderddrieënvijftigduizendste
tweehonderdendrieëntvijftigduizendste	253000	True	Flemish t-variant,honderd_met_en	tweehonderdendrieënvijftigduizendste
tweehonderddrie-entvijftigduizendste	253000	True	Flemish t-variant,hyphen_variant	tweehonderddrie-envijftigduizendste
tweeonderddrie-entvijftigduizendste	253000	True	Flemish t-variant,hyphen_variant,h-less honderd	tweehonderddrie-envijftigduizendste
tweehonderdendrie-entvijftigduizendste	253000	True	Flemish t-variant,hyphen_variant,honderd_met_en	tweehonderdendrie-envijftigduizendste
tweehonderddrieentvijftigduizendste	253000	True	Flemish t-variant,lacking-trema-or-hyphen	tweehonderddrieënvijftigduizendste
tweeonderddrieentvijftigduizendste	253000	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	tweehonderddrieënvijftigduizendste
tweehonderdendrieentvijftigduizendste	253000	True	Flemish t-variant,lacking-trema-or-hyphen,honderd_met_en	tweehonderdendrieënvijftigduizendste
tweehonderdvierenvijftigduizendste	254000	True		None
tweeonderdvierenvijftigduizendste	254000	True	h-less honderd	tweehonderdvierenvijftigduizendste
tweehonderdenvierenvijftigduizendste	254000	True	honderd_met_en	None
tweehonderdvierentvijftigduizendste	254000	True	Flemish t-variant	tweehonderdvierenvijftigduizendste
tweeonderdvierentvijftigduizendste	254000	True	Flemish t-variant,h-less honderd	tweehonderdvierenvijftigduizendste
tweehonderdenvierentvijftigduizendste	254000	True	Flemish t-variant,honderd_met_en	tweehonderdenvierenvijftigduizendste
tweehonderdvijfenvijftigduizendste	255000	True		None
tweeonderdvijfenvijftigduizendste	255000	True	h-less honderd	tweehonderdvijfenvijftigduizendste
tweehonderdenvijfenvijftigduizendste	255000	True	honderd_met_en	None
tweehonderdvijfentvijftigduizendste	255000	True	Flemish t-variant	tweehonderdvijfenvijftigduizendste
tweeonderdvijfentvijftigduizendste	255000	True	Flemish t-variant,h-less honderd	tweehonderdvijfenvijftigduizendste
tweehonderdenvijfentvijftigduizendste	255000	True	Flemish t-variant,honderd_met_en	tweehonderdenvijfenvijftigduizendste
tweehonderdzesenvijftigduizendste	256000	True		None
tweeonderdzesenvijftigduizendste	256000	True	h-less honderd	tweehonderdzesenvijftigduizendste
tweehonderdenzesenvijftigduizendste	256000	True	honderd_met_en	None
tweehonderdzesentvijftigduizendste	256000	True	Flemish t-variant	tweehonderdzesenvijftigduizendste
tweeonderdzesentvijftigduizendste	256000	True	Flemish t-variant,h-less honderd	tweehonderdzesenvijftigduizendste
tweehonderdenzesentvijftigduizendste	256000	True	Flemish t-variant,honderd_met_en	tweehonderdenzesenvijftigduizendste
tweehonderdzevenenvijftigduizendste	257000	True		None
tweeonderdzevenenvijftigduizendste	257000	True	h-less honderd	tweehonderdzevenenvijftigduizendste
tweehonderdenzevenenvijftigduizendste	257000	True	honderd_met_en	None
tweehonderdzeuvenenvijftigduizendste	257000	True		tweehonderdzevenenvijftigduizendste
tweeonderdzeuvenenvijftigduizendste	257000	True	h-less honderd	tweehonderdzevenenvijftigduizendste
tweehonderdenzeuvenenvijftigduizendste	257000	True	honderd_met_en	tweehonderdenzevenenvijftigduizendste
tweehonderdzevenentvijftigduizendste	257000	True	Flemish t-variant	tweehonderdzevenenvijftigduizendste
tweeonderdzevenentvijftigduizendste	257000	True	Flemish t-variant,h-less honderd	tweehonderdzevenenvijftigduizendste
tweehonderdenzevenentvijftigduizendste	257000	True	Flemish t-variant,honderd_met_en	tweehonderdenzevenenvijftigduizendste
tweehonderdzeuvenentvijftigduizendste	257000	True	Flemish t-variant	tweehonderdzevenenvijftigduizendste
tweeonderdzeuvenentvijftigduizendste	257000	True	Flemish t-variant,h-less honderd	tweehonderdzevenenvijftigduizendste
tweehonderdenzeuvenentvijftigduizendste	257000	True	Flemish t-variant,honderd_met_en	tweehonderdenzevenenvijftigduizendste
tweehonderdachtenvijftigduizendste	258000	True		None
tweeonderdachtenvijftigduizendste	258000	True	h-less honderd	tweehonderdachtenvijftigduizendste
tweehonderdenachtenvijftigduizendste	258000	True	honderd_met_en	None
tweehonderdachtentvijftigduizendste	258000	True	Flemish t-variant	tweehonderdachtenvijftigduizendste
tweeonderdachtentvijftigduizendste	258000	True	Flemish t-variant,h-less honderd	tweehonderdachtenvijftigduizendste
tweehonderdenachtentvijftigduizendste	258000	True	Flemish t-variant,honderd_met_en	tweehonderdenachtenvijftigduizendste
tweehonderdnegenenvijftigduizendste	259000	True		None
tweeonderdnegenenvijftigduizendste	259000	True	h-less honderd	tweehonderdnegenenvijftigduizendste
tweehonderdennegenenvijftigduizendste	259000	True	honderd_met_en	None
tweehonderdnegenentvijftigduizendste	259000	True	Flemish t-variant	tweehonderdnegenenvijftigduizendste
tweeonderdnegenentvijftigduizendste	259000	True	Flemish t-variant,h-less honderd	tweehonderdnegenenvijftigduizendste
tweehonderdennegenentvijftigduizendste	259000	True	Flemish t-variant,honderd_met_en	tweehonderdennegenenvijftigduizendste
tweehonderdzestigduizendste	260000	True		None
tweeonderdzestigduizendste	260000	True	h-less honderd	tweehonderdzestigduizendste
tweehonderdenzestigduizendste	260000	True	honderd_met_en	None
tweehonderdtzestigduizendste	260000	True	Flemish t-variant	tweehonderdzestigduizendste
tweeonderdtzestigduizendste	260000	True	Flemish t-variant,h-less honderd	tweehonderdzestigduizendste
tweehonderdentzestigduizendste	260000	True	Flemish t-variant,honderd_met_en	tweehonderdenzestigduizendste
tweehonderdeenenzestigduizendste	261000	True		None
tweeonderdeenenzestigduizendste	261000	True	h-less honderd	tweehonderdeenenzestigduizendste
tweehonderdeneenenzestigduizendste	261000	True	honderd_met_en	None
tweehonderdeenentzestigduizendste	261000	True	Flemish t-variant	tweehonderdeenenzestigduizendste
tweeonderdeenentzestigduizendste	261000	True	Flemish t-variant,h-less honderd	tweehonderdeenenzestigduizendste
tweehonderdeneenentzestigduizendste	261000	True	Flemish t-variant,honderd_met_en	tweehonderdeneenenzestigduizendste
tweehonderdtweeënzestigduizendste	262000	True		None
tweeonderdtweeënzestigduizendste	262000	True	h-less honderd	tweehonderdtweeënzestigduizendste
tweehonderdentweeënzestigduizendste	262000	True	honderd_met_en	None
tweehonderdtwee-enzestigduizendste	262000	True	hyphen_variant	None
tweeonderdtwee-enzestigduizendste	262000	True	hyphen_variant,h-less honderd	tweehonderdtwee-enzestigduizendste
tweehonderdentwee-enzestigduizendste	262000	True	hyphen_variant,honderd_met_en	None
